143,143,"DL 1CT 4407",,,"2020-08-21 18:25:46.255",,,"",2012,"White",,,1,,1,,1,0,,1,"A2F0B009526 2F03 EXIDE 65AMP","Skoda","Superb 2","2.0","Petrol","",0
144,144,"DL 3CBV 1015",,,"2020-08-24 15:37:27.898",,,"27186030147487",2010,"White","","2021-01-01 15:36:01.838",0,"2022-08-01 00:00:00.0",0,"2023-06-01 00:00:00.0",1,59000,,1,"AMARON DIN 74 ABC0642U127733 10/20 36+30 WARRANTY","Mercedes Benz","C class CGI 204","200 kompressor","Petrol","WDD2040486L043386",0
145,145,"DL 3CBP 3984",,,"2020-08-24 17:10:11.328",,,,2010,"Orange",,,1,,1,,1,0,,1,,"Hyundai","i10","1.1","Petrol",,0
146,144,"DL 9CU 5056",,,"2020-08-26 19:32:41.666",,,"",,"grey",,"2023-10-10 18:02:56.214",1,,1,,1,99500,,1,"SF A5G2A002164 5G21 17-10-2022 24mth replacement +20mth pro-rata","Honda","city","1.5 Ivtec","Petrol","",0
147,146,"HR 51 BB 0507",,,"2020-08-27 16:26:46.422",,,"",,"White",,"2021-03-01 00:00:00.0",1,,1,"2021-03-01 00:00:00.0",1,90000,,1,"","Skoda","Rapid","1.8","Diesel","",0
148,75,"DL 7CF 6364",,,"2020-08-27 18:10:01.664",,,"",,"White",,,1,,1,,1,0,,1,"","Honda","CRV","2.4 ","Petrol","",0
149,147,"HR 51BU 4360",,,"2020-08-29 18:16:02.422",,,"N15A11714406",2018,"White",,"2020-11-15 18:14:28.856",0,,1,,1,42270,"2021-05-05 18:15:58.111",1,"","Honda","BRV","1.5 Diesel duratech","Diesel","MAKDG278AJ4006158",0
150,148,"HR 26BG 5930",,,"2020-08-29 18:21:25.637",,,"",,"White","",,1,,1,,1,0,,1,"","Skoda","Superb 2","2.0","Diesel","",0
151,149,"HR 51AU 9414",,,"2020-08-29 18:29:46.518",,,"",2013,"Silver",,,1,,1,,1,0,,1,,"vw","Jetta","2.0","Diesel","",0
152,58,"DL 12CA 3018",,,"2020-08-29 18:42:34.441",,,"",2012,"White",,"2022-06-20 00:00:00.0",0,,1,"2022-06-28 00:00:00.0",1,104500,,1,"","Mahindra","Scorpio","2.0 Di","Diesel","",0
153,150,"DL 12CE 6136",,,"2020-08-29 18:51:31.881",,,"",2014,"Red",,,1,,1,,1,0,,1,,"Hyundai","i10 Grand","astra","Petrol","",0
154,152,"HR 51AR 0595",,,"2020-08-30 18:51:13.656",,,"",2014,"White",,,1,,1,,1,0,,1,"","Mahindra","SUV 500","2.4 ","Diesel","",0
155,153,"DL 12CG 6161",,,"2020-08-30 18:53:18.45",,,"",2018,"Silver",,,1,,1,,1,0,,1,,"Mahindra","SUV 500","2.4 ","Diesel","",0
156,151,"DL 3CAJ 4539",,,"2020-08-30 18:55:41.568",,,"",,"grey",,,1,,1,,1,0,,1,"","Mahindra","SUV 500","2.4 ","Diesel","",0
157,154,"DL 12CG 0314",,,"2020-09-02 23:16:51.939",,,"D2F19661",2013,"White",,"2021-06-01 00:00:00.0",1,"2021-06-02 00:00:00.0",1,"2021-06-01 00:00:00.0",1,94800,"2021-09-01 23:16:47.607",1,"","Mahindra","Scorpio","Mhawk","Diesel","MA1TA2MXND2F19661",0
158,128,"DL 4CAX 3420",,,"2020-09-02 23:23:39.253",,,"",,"Galaxy Grey","","2023-04-01 00:00:00.0",1,,0,"2023-04-01 00:00:00.0",1,94470,"2021-04-01 00:00:00.0",0,"","Suzuki","EECO","1.0 Ktype","CNG / Petrol","",0
159,155,"DL 10CH 6782",,,"2020-09-02 23:35:19.395",,,"",2017,"grey",,"2024-07-01 00:00:00.0",1,"2020-12-31 23:34:48.161",0,"2024-07-07 00:00:00.0",1,116000,,1,"","Mahindra","KUV 100","","Diesel","",0
160,156,"UP 32EB 5236",,,"2020-09-02 23:42:44.937",,,"",,"White",,,1,,1,,1,0,,1,"","Mahindra","Verito","1.3","Petrol","",0
161,157,"DL 2CF 9172",,,"2020-09-02 23:55:16.56",,,"",,"D Grey","",,1,,1,,1,0,,1,"","Honda","Civic","2.0","Petrol","",0
162,3,"DL 3CAK 5917",,,"2020-09-03 00:06:18.813",,,"",,"Sky Blue",,"2021-06-01 00:00:00.0",1,,1,"2021-06-01 00:00:00.0",1,11400,,1,"","Honda","Civic","","Petrol","",0
163,158,"DL 1CT 5700",,,"2020-09-03 13:16:47.822",,,"",2016,"black","",,1,,1,,1,0,,1,"","AUDI","Q3","TSI ","Petrol","",0
164,159,"DL 3CBV 1577",,,"2020-09-04 12:02:35.703",,,"",,"White",,,1,,1,,1,0,,1,"","BMW","X6 E71","","","",0
165,125,"DL 8CAL 4631",,,"2020-09-04 18:07:05.236",,,"",2016,"White",,"2021-09-02 00:00:00.0",0,"2021-09-01 18:03:35.99",0,"2021-09-01 00:00:00.0",0,33800,"2022-11-10 00:00:00.0",1,"","AUDI","A4","TSI ","Petrol","WAUZFF8K4FY702201",0
166,160,"DL 6CM 1516",,,"2020-09-04 18:13:09.289",,,,,"D Grey",,,1,,1,,1,0,,1,,"Mercedes Benz","e 200","200 kompressor","Diesel",,0
167,161,"Skoda Rapid",,,"2020-09-04 18:18:56.831",,,"",,"Red",,,1,,1,,1,0,,1,,"Skoda","Rapid","1.6","Petrol","",0
168,163,"DL 3CAJ 5421",,,"2020-09-05 18:45:13.517",,,"",2006,"",,,1,,1,,1,0,,1,"","Hyundai","Santro Zing","1.1","Petrol","",0
169,164,"DL 3CBM 5119",,,"2020-09-07 13:13:45.849",,,"",2011,"Maroon Red","","2021-09-01 13:12:54.34",1,,1,"2021-09-01 13:13:09.099",1,49499,,1,"","Skoda","Superb 2","TSI ","Petrol","",0
170,165,"DL 12C 6905",,,"2020-09-09 14:26:47.91",,,"",,"White","",,1,,1,,1,0,,1,"","Toyota","Ethios","1.3","Petrol","",0
171,166,"DL 3CBA 9969",,,"2020-09-09 18:46:40.991",,,"",,"Silver",,"2022-10-01 19:40:02.603",1,,1,,1,61800,,1,"Exide AIG9A107645 1G92 38Amp ","Honda","city","1.5 Ivtec","Petrol","",0
172,167,"UP 14CH 2585",,,"2020-09-10 13:21:32.399",,,,2014,"Maroon Red",,,1,,1,,1,0,,1,,"Jaguar","XF","","Petrol","SAJAC05M0DXT01034",0
173,168,"DL 13CA 6625",,,"2020-09-11 12:33:59.336",,,"",,"White",,"2022-04-29 00:00:00.0",1,,1,"2022-04-28 00:00:00.0",1,77014,"2021-04-28 00:00:00.0",0,"","Suzuki","Swift Desire","1.2 DDE","Diesel","",0
174,169,"DL 7CG 2254",,,"2020-09-14 17:19:24.087",,,"",2007,"Gold",,,1,,1,,1,0,,1,"","Toyota","Corola","1.8","Petrol","",0
175,170,"DL 3CBM 3829",,,"2020-09-14 17:25:51.33",,,,,,,,1,,1,,1,0,,1,,"BMW","320 i","2.0","Petrol","VK26138",0
176,72,"DL 3CBC 0321",,,"2020-09-17 14:24:19.412",,,"",,"White",,,1,,1,,1,0,,1,"","Suzuki","Zen Estillo","1.0 Ktype","Petrol","",0
177,171,"2795",,,"2020-09-18 12:52:30.038",,,,,,,,1,,1,,1,0,,1,,"Honda","city","1.5 Ivtec","Petrol",,0
178,172,"9952",,,"2020-09-18 13:01:50.274",,,"",,"Silver",,,1,,1,,1,0,,1,,"Honda","Civic","2.0","Petrol","",0
179,173,"UP 14BH 2412",,,"2020-09-19 18:52:44.024",,,"",,"White",,,1,,1,,1,0,,1,"","Skoda","Superb 2","TSI ","Petrol","",0
180,174,"DL 6CM 6777",,,"2020-09-19 19:04:29.908",,,"",,"Grey metallic",,,1,,1,,1,0,,1,,"Skoda","Superb 2","TSI ","Petrol",,0
181,175,"WB 18G 9786",,,"2020-09-20 17:57:30.253",,,"",2014,"White",,,1,,1,,1,0,,1,,"Tata","Safari","","","",0
182,140,"DL 4CAN 3449",,,"2020-09-20 18:00:29.767",,,"",2011,"White",,,1,,1,,1,0,,1,"","Honda","accord ","2.4 ","Petrol","",0
183,176,"BR 06PC 1717",,,"2020-09-20 18:05:20.073",,,,,,,,1,,1,,1,0,,1,,"Mahindra","Thar",,,,0
184,177,"DL 9CT 5396",,,"2020-09-20 18:07:53.8",,,,,,,"2022-12-30 00:00:00.0",1,,1,,1,210000,,1,,"Chevolett","Aveo","1.4 TD","CNG / Petrol",,0
185,178,"DL 1CAA 1245",,,"2020-09-20 18:13:02.832",,,,2011,"PXAH2",,,1,,1,,1,103500,,1,,"Hyundai","Verna Fludic",,"Petrol",,0
186,179,"DL 3CAE 4422",,,"2020-09-20 18:15:22.908",,,,,,,,1,,1,,1,0,,1,,"Chevolett","Aveo UVA","1.4 TD","Petrol",,0
187,180,"DL 6CM 0291",,,"2020-09-21 19:39:36.199",,,,,"black",,,1,,1,,1,0,,1,,"Mercedes Benz","c 200 CDI","WDD204","Petrol","",0
188,181,"CH 01AM 6006",,,"2020-09-21 19:47:28.723",,,,,"Silver",,"2021-09-23 17:24:21.122",0,,1,"2021-09-24 17:24:30.887",1,51800,,1,,"Mercedes Benz","e 200 WDD212","200 kompressor","Petrol","WDD2120026L021530",0
189,182,"DL 3CBC 4828",,,"2020-09-21 19:53:32.321",,,,2007,"White","","2022-12-01 00:00:00.0",1,,1,"2022-12-01 00:00:00.0",1,10200,,1,"","Suzuki","Swift","1.3","Petrol","",0
190,133,"DL 2CQ 8384",,,"2020-09-23 15:35:26.207",,,"",2013,"Silver",,"2021-04-10 15:34:50.86",1,,1,"2021-04-10 15:35:11.006",1,39043,,1,"","Honda","city","1.5 Ivtec","Petrol","",0
191,183,"Dl 12CE 3940",,,"2020-09-25 18:41:34.234",,,"",,,,"2021-02-15 17:20:04.349",0,,1,"2021-02-15 17:20:21.619",0,106700,,1,,"Hyundai","i20",,"Petrol",,0
192,33,"DL 12CN 7613",,,"2020-09-26 14:19:27.055",,,,2018,"Blue metallic","",,1,,1,,1,65000,,1,"","Suzuki","Baleno","1.5 K","Petrol",,0
193,185,"CH 01BR 0151",,,"2020-09-27 12:35:21.488",,,"",2017,"White",,,1,,1,,1,0,,1,"","Ford","Endevour","2.8","Diesel","",0
194,186,"DL 12CA 4735",,,"2020-09-28 17:42:32.861",,,,,,,,1,,1,,1,0,,1,,"Ssangyong","Rexton",,,,0
195,187,"VT Skoda Laura",,,"2020-10-05 12:28:24.425",,,"",2010,"black",,,1,,1,,1,0,,1,,"Skoda","Laura","BDK","Diesel","",0
196,188,"DL 1CV 4263",,,"2020-10-05 15:36:47.704",,,,,,,,1,,1,,1,0,,1,,"Hyundai","i20","1.2 kappa Magna","Petrol",,0
197,189,"WB 02AH 6091",,,"2020-10-06 15:36:28.828",,,,2014,"Blue metallic",,"2025-01-15 00:00:00.0",1,,1,"2025-01-01 00:00:00.0",1,28500,,1,"EXIDE SF 1E022935 ","Tata","Nano","600","Petrol",,0
198,17,"HR 26DN 1777",,,"2020-10-06 15:46:23.443",,,,2018,"Red",,"2021-08-28 00:00:00.0",1,,1,,1,30500,,1,"","Toyota","INNOVA Crysta",,,,0
199,173,"DL 6CM 0156",,,"2020-10-06 15:54:06.36",,,"",,"White",,,1,,1,,1,0,,1,,"Volkswagen","Polo","TSI ","Petrol","",0
200,190,"DL 3CCK 9920",,,"2020-10-06 15:57:24.847",,,,2015,,,"2023-03-01 18:45:17.752",1,,1,,1,52300,,1,,"Hyundai","i10","1.2 kappa Magna","Petrol",,0
201,191,"DL 8CAQ 3474",,,"2020-10-06 16:04:42.173",,,"",2017,"silver","","2022-06-01 00:00:00.0",1,,1,,1,66650,,1,"Exide Red 30+25 A4k1B003082 4K12","Skoda","Rapid","1.9","Diesel","",0
202,192,"DL 10CK 1146",,,"2020-10-06 16:50:31.913",,,"",2017,"Silver",,"2024-03-25 00:00:00.0",1,,1,"2024-03-25 00:00:00.0",1,66800,,1,"EXIDE Red","Suzuki","Baleno","1.3 Ktype","Petrol",,0
203,193,"DL 9CN 6674",,,"2020-10-07 14:22:18.885",,,,,"grey",,,1,,1,,1,0,,1,,"Suzuki","Alto","",,"",0
204,194,"DL 9CAP 1874",,,"2020-10-07 14:25:28.825",,,,2018,"White",,,1,,1,,1,0,,1,,"Toyota","INNOVA Crysta",,,,0
205,195,"DL 14C 0310",,,"2020-10-07 14:30:41.445",,,"",2014,"Silver",,"2022-01-31 00:00:00.0",0,,1,"2022-02-01 15:34:14.758",0,86350,,1,"Standard Fakura","Volkswagen","Polo","1.4 TD","Diesel","",0
206,196,"HR 26CL 2704",,,"2020-10-07 14:36:02.056",,,,2012,"grey",,"2021-01-05 14:35:13.825",0,,1,"2021-10-05 00:00:00.0",1,117700,,1,"","BMW","320 D","","Diesel","WBAPP17080NN34093",0
207,197,"DL 2CAV 1394",,,"2020-10-07 14:39:26.742",,,,2016,,,,1,,1,,1,0,,1,,"Hyundai","Creata",,,,0
208,192,"DL 9CAN 8394",,,"2020-10-10 18:21:54.661",,,"",,"Silver",,"2021-04-08 00:00:00.0",1,,1,"2021-04-08 00:00:00.0",1,47936,,1,,"Honda","Amaze","1.5 Ivtec","Petrol","",0
209,198,"DL 3CBW 1934",,,"2020-10-11 16:39:23.197",,,,2013,,,,1,,1,,1,0,,1,,"Volkswagen","vento",,,,0
210,199,"DL 3CBD 7963",,,"2020-10-11 16:45:04.449",,,,2014,,,,1,,1,,1,0,,1,,"Toyota","Fortunner","D4D","Diesel",,0
211,199,"DL 3CCP 1847",,,"2020-10-11 16:53:03.47",,,"",2018,"White Orcahrd Pearl",,,1,,1,,1,0,,1,"","Honda","city","1.5 Ivtec","Petrol","",0
212,200,"HR 52B 7820","Satnam Customer ",,"2020-10-11 17:02:04.504",,,,,,,,1,,1,,1,0,,1,,"Suzuki","Gypsy ","1.3","Petrol",,0
213,153,"DL 3CBV 4695",,,"2020-10-11 17:05:22.48",,,"",,"White",,,1,,1,,1,0,,1,,"AUDI","A4",,,,0
214,6,"DL 9CV 5689",,,"2020-10-11 18:51:11.538",,,,,"Silver",,"2021-09-20 00:00:00.0",1,,1,"2021-09-20 00:00:00.0",1,147600,,1,,"Honda","Amaze","1.2 DDE","Diesel",,0
215,201,"DL 8CZ 4590",,,"2020-10-11 19:07:55.351",,,,,"Galaxy Grey",,,1,,1,"2026-10-12 18:33:00.0",1,50000,,1,"FML)-MLDIN80 ABD0122A430479 04-JUL-26","Mercedes Benz","W212 e class","","Petrol",,0
216,112,"DL 7CT 1688",,,"2020-10-12 16:10:11.7",,,"ES44701",2014,"Silver",,"2025-01-01 00:00:00.0",1,"2024-10-01 00:00:00.0",0,"2025-01-01 00:00:00.0",1,75000,,1,"Amaron 9/20 ABF0840U402244","Ford","Ecosport","1.5 Auto","Petrol","MAJAXXMRKAES44701",0
217,202,"DL 3CBD 4965",,,"2020-10-14 12:40:29.413",,,,2014,"Sky Blue",,,1,,1,,1,0,,1,"","Toyota","Ethios",,,,0
218,5,"DL 8CY 1726","All 4 Plugs and spark plugs were changed in privious jobcard 
new Battery 30th May 2020
Motor Starter Repair Last JobCard
",,"2020-10-14 12:47:56.554",,,"CLS082446",2013,"black","","2021-03-18 16:16:27.343",1,,1,,1,80200,,1,"","Volkswagen","vento","1.6 TSI","Petrol","WVWA12609CT030377",0
219,153,"HR 05AD 2610",,,"2020-10-14 12:51:33.698",,,"",,"White",,,1,,1,,1,0,,1,,"BMW","X5","N54N","Petrol","",0
220,199,"DL 1CAA 0541",,,"2020-10-14 18:47:42.934",,,,,,,,1,,1,,1,0,,1,,"Mercedes Benz","CLA 200",,,,0
221,203,"DL 12CK 1987",,,"2020-10-16 14:08:33.999",,,,2016,"White",,,1,,1,,1,0,,1,,"Hyundai","SantaFe",,"","",0
222,204,"HR 51BR 4040",,,"2020-10-16 14:18:56.285",,,"",2016,"Silver","",,1,,1,,1,0,,1,"","Jeep","Compas","D4D","Diesel","",0
223,205,"DL 3CBA 2313",,,"2020-10-21 19:01:17.464",,,,2010,"black",,,1,,1,,1,0,,1,,"Honda","accord ","2.4 ","Petrol",,0
224,206,"DL 3CF 8996",,,"2020-10-21 19:04:57.226",,,,2014,"White",,,1,,1,,1,0,,1,,"Suzuki","Swift","1.2 DDE","Diesel",,0
225,207,"DL 12CN 8934",,,"2020-10-21 19:08:18.258",,,,2018,"Orange",,,1,,1,,1,0,,1,,"Hyundai","Verna Fludic","",,,0
226,61,"DL 8CAF 9445",,,"2020-10-22 11:40:34.28",,,"",2014,"Bronze","","2021-11-18 00:00:00.0",1,"2021-08-01 11:39:18.061",1,"2021-11-11 00:00:00.0",1,53122,"2021-11-11 00:00:00.0",1,"","Skoda","Rapid","1.5 Auto","Petrol","TMBBUKNA7EG018486",0
227,75,"DL 3CBE 7762",,,"2020-10-23 16:49:53.622",,,,2013,"White",,"2025-09-22 00:00:00.0",1,,1,"2025-09-22 00:00:00.0",1,120500,,0,"","Honda","CRV","2.4 ","Petrol",,0
228,209,"DL 3CAQ 9350",,,"2020-10-24 14:29:25.201",,,,2007,"grey",,"2021-12-22 00:00:00.0",0,,1,"2021-12-22 14:28:54.357",0,63693,"2021-12-22 00:00:00.0",0,,"Hyundai","Getz","","Petrol",,0
229,210,"DL 3CBY 1036",,,"2020-10-24 15:39:51.117",,,,,,,,1,,1,,1,0,,1,,"Volkswagen","vento",,,,0
230,136,"DL 4CAN 4665",,,"2020-10-24 15:43:34.583",,,,,"White",,,1,,1,,1,0,,1,,"Honda","city","1.5 Ivtec",,,0
231,211,"DL 3CBC 4543",,,"2020-10-24 15:46:32.113",,,,,,,,1,,1,,1,0,,1,,"Suzuki","Ritz",,,,0
232,212,"Uk 07AU 6819",,,"2020-10-24 15:49:32.896",,,"",2013,"",,,1,,1,,1,0,,1,,"Suzuki","Alto","800 cc","Petrol","",0
233,213,"DL 1LT 5827","Commercial Vehicle, Modified to be a Refregerated VAN",,"2020-10-24 15:56:41.93",,,"",2016,"White",,"2021-04-01 15:56:07.325",1,,1,"2021-04-04 15:56:19.459",1,217200,,1,"","Suzuki","EECO","1.0 Ktype","CNG / Petrol","",0
234,214,"DL 3CBD 6722",,,"2020-10-24 16:01:11.038",,,"",2012,"White",,,1,,1,,1,0,,1,,"Toyota","Fortunner","2.4 D2D","Diesel","",0
235,183,"DL 6CM 6688",,,"2020-10-26 12:36:00.73",,,,,"White",,"2021-01-01 00:00:00.0",0,,1,"2021-01-01 18:59:35.226",0,118930,"2024-11-07 19:00:52.171",1,"","Skoda","Rapid","1.6","Diesel",,0
236,173,"UP 25BA 4419",,,"2020-10-31 16:45:12.798",,,,2015,"White",,"2021-06-11 00:00:00.0",1,,1,"2021-09-04 00:00:00.0",1,86089,,1,"Exide 11-10-2019","Volkswagen","Polo","1.2 DDE","Diesel","WVWJ136060T022676",0
237,192,"DL 3CBA 7743",,,"2020-11-01 15:59:10.283",,,"",,"Silver",,,1,,1,,1,0,,1,,"Honda","city","1.5 Ivtec","Petrol","",0
238,173,"UP 14DF 3229",,,"2020-11-05 16:45:32.674",,,"",2016,"White",,,1,,1,,1,100900,,1,,"Hyundai","Creta","1.5 Auto","Petrol","",0
239,215,"DL 12CN 1718",,,"2020-11-05 17:48:24.563",,,,,,,,1,,1,,1,0,,1,"A4J0B021071 4J03 6NOV2020 StandarFukura/Exide","Hyundai","i20",,,,0
240,217,"DL 3CCK 9701",,,"2020-11-07 12:34:25.546",,,"",2016,"grey",,,1,,1,,1,0,,1,"","Honda","city","1.5 Ivtec","Petrol","",0
241,218,"DL 8CAF 7344",,,"2020-11-07 14:14:27.75",,,,,"White","","2022-03-14 18:28:18.56",0,,1,,1,109000,,1,"","AUDI","Q3",,,"WAUZGE8U5EY002937",0
242,220,"DL 3CBD 2564",,,"2020-11-07 16:22:07.967",,,"",2009,"",,"2023-01-01 00:00:00.0",1,,1,,1,110100,,1,"","Toyota","Corola Altis","","","",0
243,140,"UK 08AP 7004",,,"2020-11-07 16:36:31.189",,,"",2017,"White","","2021-11-03 16:35:57.251",1,,1,"2021-11-04 16:36:21.611",1,17000,,1,"","Mercedes Benz","S500","","Petrol","",0
244,73,"DL 9CAR 3303",,,"2020-11-07 16:42:27.818",,,"",2020,"Silver",,,1,,1,,1,0,,1,"","Toyota","Hybrid Camry","Hybrid 1.6","Petrol","",0
245,221,"DL 6CM 4199",,,"2020-11-08 14:09:17.969",,,"",2010,"grey",,"2021-07-06 00:00:00.0",1,,1,"2021-07-06 14:09:03.652",1,62000,,1,"","Mercedes Benz","w204 ","2.0 CDI","Diesel","",0
246,70,"DL 8CCS 0111",,,"2020-11-11 12:06:17.062",,,"",,"Maroon Red",,,1,,1,,1,130000,,1,"","Honda","city","1.5 Ivtec","Petrol","",0
247,222,"DL 3CBM 8662",,,"2020-11-11 15:59:03.942",,,,2010,"White","","2023-04-15 00:00:00.0",1,"2022-11-01 17:52:20.494",0,"2023-04-20 00:00:00.0",1,82004,,1,"A5H1B045204 5H14 15/12/21","vw","Polo","1.1","Petrol",,0
248,223,"HR 26CH 1109",,,"2020-11-11 18:35:10.339",,,,2014,"Blue metallic","",,1,,1,,1,0,,1,"","BMW","320 D","N47","Diesel","WBA3F37000NP11149",0
249,224,"DL 2CAQ 0676",,,"2020-11-13 12:52:50.265",,,"",2015,,,,1,,1,,1,0,,1,,"Volkswagen","Jetta","","","",0
250,153,"DL 2CAG 5813",,,"2020-11-16 11:24:01.463",,,,,,,,1,,1,,1,0,,1,,,,,,,0
251,225,"DL 3CBP 6120",,,"2020-11-16 11:29:53.229",,,,,,,,1,,1,,1,0,,1,,"Hyundai","i10",,,,0
252,226,"DL 6CM 7345",,,"2020-11-16 11:35:22.186",,,,,,,,1,,1,,1,0,,1,,,,,,,0
253,227,"DL 1CM 7751",,,"2020-11-16 13:01:05.373",,,,2012,"Blue metallic",,"2021-05-15 13:00:02.118",1,,1,"2021-11-15 13:00:13.291",1,86600,"2022-11-15 13:00:59.717",1,"","AUDI","A6","2.0","Diesel","WAUZCC4G2CY001371",0
254,17,"DL 12CJ 0796",,,"2020-11-16 15:26:19.617",,,"",2016,"grey",,"2021-04-14 12:34:51.153",1,,1,,1,67000,,1,"","Suzuki","ERTIGA","1.3 Ktype","Petrol","",0
255,155,"DL 8CX 3124",,,"2020-11-16 17:57:12.527",,,"",2011,"Silver",,"2021-11-15 00:00:00.0",1,,1,"2021-11-15 17:56:32.209",1,66873,"2021-11-15 17:57:03.59",1,,"Skoda","Laura","2.0 TSI","Petrol","TMBCKA1Z4BA150Z1",0
256,228,"DL 3CBV 4743",,,"2020-11-17 12:27:06.891",,,"",2010,"Silver",,"2021-06-13 18:07:08.471",1,,1,,1,47298,,1,"","Suzuki","SX 4","1.6","Petrol","",0
257,229,"DL 3CBL 9064",,,"2020-11-19 15:45:30.868",,,"",,"White",,,1,,1,,1,0,,1,"","Suzuki","A Star","800 cc","Petrol","",0
258,153,"DL 3CAY 8255",,,"2020-11-19 16:35:51.381",,,,,"black",,,1,,1,,1,0,,1,,"Skoda","Fabia",,,,0
259,230,"DL 1CY 3319",,,"2020-11-19 18:18:43.16",,,,,,,,1,,1,,1,0,,1,,"Hyundai","Creata",,,,0
260,231,"DL 3CCP 0572",,,"2020-11-19 18:44:11.318",,,"",,"White",,,1,,1,,1,0,,1,,"Hyundai","Creta","","Petrol","",0
261,232,"DL 12CN 1533",,,"2020-11-20 13:45:11.741",,,,,,,,1,,1,,1,0,,1,,"Mahindra","KUV 100","1.3","Petrol",,0
262,233,"DL 12CN 7734",,,"2020-11-20 14:09:51.94",,,,2019,"Galaxy Grey",,,1,,1,,1,0,,1,,"Suzuki","Dzire ","1.3 Ktype","Petrol",,0
263,234,"HR 51BL 0716",,,"2020-11-21 11:21:29.421",,,,,,,,1,,1,,1,0,,1,,"Honda","BRV",,,,0
264,17,"HR 26BP 4251",,,"2020-11-21 11:29:48.967",,,"36607860",2011,"Maroon Red","",,1,,1,,1,0,,1,"","BMW","5 Series GT F07","520D","Diesel","WBASN62010C222536",0
265,235,"DL 12CL 7562",,,"2020-11-21 13:35:38.27",,,,,"Silver",,"2023-04-21 00:00:00.0",1,,1,"2023-04-21 00:00:00.0",1,59000,,0,"SF 2022","Hyundai","Creta","1.5 Auto","Petrol","",0
266,236,"DL 12CQ 7247",,,"2020-11-22 17:45:41.314",,,"",,"bue",,,1,,1,,1,0,,1,,"Suzuki","Baleno","1.5 Auto","Petrol",,0
267,237,"DL 10CF 3037",,,"2020-11-23 11:57:58.138",,,"DA39055",2014,"White",,,1,,1,,1,0,,1,"","Ford","Ecosport","1.0 Ecoboost","Petrol","MAJ1XXMRJ1DA39055",0
268,231,"DL 3CCP 8048",,,"2020-11-25 11:50:13.759",,,,,"Silver",,,1,,1,,1,0,,1,,"Hyundai","i20","1.3","Petrol",,0
269,239,"DL 3CAY 8225",,,"2020-11-28 11:06:54.33",,,"",2008,"White","",,1,,1,,1,0,,1,"","Mitsubishi","Outlander","2.0","Petrol","",0
270,241,"DL 8CAQ 5964",,,"2020-11-28 17:50:52.933",,,"",2018,"White",,"2021-07-01 17:47:57.881",1,,1,"2021-11-01 17:48:11.855",1,32270,,1,"EXIDE 45AMP A410A21821 4J02 28/11/2020","Hyundai","Creta","1.5 Auto","Petrol","MALC381CMHM215772",0
271,173,"UP 14CA 2081",,,"2020-11-29 15:36:09.178",,,,,,,,1,,1,,1,0,,1,,"Honda","Amaze",,,,0
272,242,"DL 3CAE 5536",,,"2020-11-29 16:07:22.617",,,"",2010,"Red","","2024-01-29 00:00:00.0",1,,1,"2024-01-29 00:00:00.0",1,78300,,1,"Amaron 07/19","Chevolett","Beat","1.3","Petrol","",0
273,243,"HR 26AJ 7792",,,"2020-11-30 17:12:25.539",,,,2006,"black",,"2021-11-01 17:11:55.787",1,,1,"2021-11-01 17:12:15.311",1,145200,,1,"","Honda","City ZX","1.3","Petrol",,0
274,240,"DL 11CA 4040",,,"2020-12-03 16:55:12.836",,,,,,,,1,,1,,1,0,,1,,"Mercedes Benz","W212 e class","","Petrol",,0
275,244,"DL 10CE 7841",,,"2020-12-04 17:50:29.711",,,"1KDU663519",2014,"White","","2021-12-01 17:49:38.926",1,,1,"2021-12-01 17:49:48.042",1,131471,"2021-01-01 17:50:27.186",0,"","Toyota","Fortunner","2.4 ","Diesel","MBJ11JV6104036102",0
276,85,"DL 8CAF 2607",,,"2020-12-06 13:45:07.848",,,"696858",2014,"White","","2024-04-28 00:00:00.0",1,,1,"2024-04-27 00:00:00.0",1,80400,,1,"Globatt","Mercedes Benz","w204 ","2.2 Compressor","Petrol","WDD2040486L071358",0
277,245,"DL 8CAL 8390",,,"2020-12-09 13:13:57.124",,,"G3HAFM392037",2016,"Statr Dust Grey",,"2026-03-17 00:00:00.0",1,"2026-03-08 00:00:00.0",0,"2026-03-17 00:00:00.0",1,17000,,1,"EXIDE SF A412A011173 4122 22-10-2022 55MNTHS WARRANTY","Hyundai","EON","800 cc","Petrol","MALA251ALFM436715",0
278,9,"DL 7CV 1100",,,"2020-12-10 12:28:05.125",,,"",2008,"Bronze",,,1,,1,,1,0,,1,,"Honda","accord ","2.4 ","Petrol","",0
279,247,"DL 10CH 6531",,,"2020-12-11 17:51:42.368",,,,,"Star Dust",,"2022-05-10 00:00:00.0",1,,1,"2022-05-01 00:00:00.0",1,80400,,1,"Exide Renew","Hyundai","i10 Grand","1.1","Petrol","",0
280,10,"DL 3CCL 3716",,,"2020-12-12 18:09:38.074",,,"",2017,"Grey metallic","","2022-11-10 00:00:00.0",1,,1,"2022-11-10 00:00:00.0",1,30000,,1,"Amaron 35amp ","Toyota","Ethios","1.3","Petrol","",0
281,248,"UP 16CE 1910",,,"2020-12-17 15:03:00.067",,,"",,"White",,"2021-06-16 15:02:31.999",1,,1,"2021-06-16 15:02:46.611",1,41000,,1,"","Hyundai","Creta","1.5 Auto","Petrol",,0
